"","ZIP.Code","NAME","Registration.Date","Vehicle.Count","AEC_Rebate","AEC","PSEG_Rebate","PSEG","REC_Rebate","REC","JCPL_Rebate","JCPL"
"4688",8041,"Jersey Central Power & Light",2021-12-01,4,1,0,1,0,0,0,0,1
"4689",8041,"Jersey Central Power & Light",2019-12-01,0,0,0,0,0,0,0,0,1
"4690",8041,"Jersey Central Power & Light",2020-12-01,1,0,0,0,0,0,0,0,1
"4691",8042,"Jersey Central Power & Light",2021-12-01,1,1,0,1,0,0,0,0,1
"4692",8042,"Jersey Central Power & Light",2018-06-01,0,0,0,0,0,0,0,0,1
"4693",8042,"Jersey Central Power & Light",2019-12-01,1,0,0,0,0,0,0,0,1
"4694",8042,"Jersey Central Power & Light",2020-06-01,1,0,0,0,0,0,0,0,1
"4695",8042,"Jersey Central Power & Light",2020-12-01,1,0,0,0,0,0,0,0,1
"4696",8042,"Jersey Central Power & Light",2019-06-01,0,0,0,0,0,0,0,0,1
"4697",8042,"Jersey Central Power & Light",2023-06-01,1,1,0,1,0,1,0,1,1
"4698",8042,"Jersey Central Power & Light",2022-06-01,1,1,0,1,0,0,0,0,1
"4699",8042,"Jersey Central Power & Light",2017-06-01,0,0,0,0,0,0,0,0,1
"4700",8042,"Jersey Central Power & Light",2018-12-01,0,0,0,0,0,0,0,0,1
"4701",8042,"Jersey Central Power & Light",2023-12-01,1,1,0,1,0,1,0,1,1
"4702",8042,"Jersey Central Power & Light",2021-06-01,1,1,0,0,0,0,0,0,1
"4703",8042,"Jersey Central Power & Light",2022-12-01,0,1,0,1,0,1,0,1,1
"4704",8042,"Jersey Central Power & Light",2017-12-01,0,0,0,0,0,0,0,0,1
"4705",8043,"Atlantic City Electric",2021-12-01,388,1,1,1,0,0,0,0,0
"4706",8043,"Atlantic City Electric",2022-12-01,509,1,1,1,0,1,0,1,0
"4707",8043,"Atlantic City Electric",2019-06-01,169,0,1,0,0,0,0,0,0
"4708",8043,"Atlantic City Electric",2021-06-01,300,1,1,0,0,0,0,0,0
"4709",8043,"Atlantic City Electric",2023-12-01,795,1,1,1,0,1,0,1,0
"4710",8043,"Atlantic City Electric",2017-12-01,92,0,1,0,0,0,0,0,0
"4711",8043,"Atlantic City Electric",2017-06-01,52,0,1,0,0,0,0,0,0
"4712",8043,"Atlantic City Electric",2018-12-01,135,0,1,0,0,0,0,0,0
"4713",8043,"Atlantic City Electric",2019-12-01,187,0,1,0,0,0,0,0,0
"4714",8043,"Atlantic City Electric",2022-06-01,446,1,1,1,0,0,0,0,0
"4715",8043,"Atlantic City Electric",2020-06-01,212,0,1,0,0,0,0,0,0
"4716",8043,"Atlantic City Electric",2018-06-01,101,0,1,0,0,0,0,0,0
"4717",8043,"Atlantic City Electric",2020-12-01,272,0,1,0,0,0,0,0,0
"4718",8043,"Atlantic City Electric",2023-06-01,677,1,1,1,0,1,0,1,0
"4719",8045,"Public Service Electric & Gas Co.",2021-06-01,7,1,0,0,1,0,0,0,0
"4720",8045,"Public Service Electric & Gas Co.",2023-06-01,20,1,0,1,1,1,0,1,0
"4721",8045,"Public Service Electric & Gas Co.",2020-06-01,5,0,0,0,1,0,0,0,0
"4722",8045,"Public Service Electric & Gas Co.",2019-06-01,5,0,0,0,1,0,0,0,0
"4723",8045,"Public Service Electric & Gas Co.",2018-06-01,2,0,0,0,1,0,0,0,0
"4724",8045,"Public Service Electric & Gas Co.",2017-12-01,2,0,0,0,1,0,0,0,0
"4725",8045,"Public Service Electric & Gas Co.",2022-12-01,13,1,0,1,1,1,0,1,0
"4726",8045,"Public Service Electric & Gas Co.",2021-12-01,5,1,0,1,1,0,0,0,0
"4727",8045,"Public Service Electric & Gas Co.",2017-06-01,0,0,0,0,1,0,0,0,0
"4728",8045,"Public Service Electric & Gas Co.",2018-12-01,5,0,0,0,1,0,0,0,0
"4729",8045,"Public Service Electric & Gas Co.",2023-12-01,26,1,0,1,1,1,0,1,0
"4730",8045,"Public Service Electric & Gas Co.",2019-12-01,5,0,0,0,1,0,0,0,0
"4731",8045,"Public Service Electric & Gas Co.",2022-06-01,9,1,0,1,1,0,0,0,0
"4732",8045,"Public Service Electric & Gas Co.",2020-12-01,8,0,0,0,1,0,0,0,0
"4733",8046,"Public Service Electric & Gas Co.",2021-12-01,68,1,0,1,1,0,0,0,0
"4734",8046,"Public Service Electric & Gas Co.",2017-12-01,16,0,0,0,1,0,0,0,0
"4735",8046,"Public Service Electric & Gas Co.",2020-12-01,34,0,0,0,1,0,0,0,0
"4736",8046,"Public Service Electric & Gas Co.",2022-12-01,106,1,0,1,1,1,0,1,0
"4737",8046,"Public Service Electric & Gas Co.",2020-06-01,36,0,0,0,1,0,0,0,0
"4738",8046,"Public Service Electric & Gas Co.",2019-12-01,31,0,0,0,1,0,0,0,0
"4739",8046,"Public Service Electric & Gas Co.",2019-06-01,25,0,0,0,1,0,0,0,0
"4740",8046,"Public Service Electric & Gas Co.",2021-06-01,50,1,0,0,1,0,0,0,0
"4741",8046,"Public Service Electric & Gas Co.",2018-06-01,18,0,0,0,1,0,0,0,0
"4742",8046,"Public Service Electric & Gas Co.",2017-06-01,8,0,0,0,1,0,0,0,0
"4743",8046,"Public Service Electric & Gas Co.",2023-12-01,190,1,0,1,1,1,0,1,0
"4744",8046,"Public Service Electric & Gas Co.",2022-06-01,90,1,0,1,1,0,0,0,0
"4745",8046,"Public Service Electric & Gas Co.",2018-12-01,23,0,0,0,1,0,0,0,0
"4746",8046,"Public Service Electric & Gas Co.",2023-06-01,131,1,0,1,1,1,0,1,0
"4747",8048,"Public Service Electric & Gas Co.",2023-06-01,152,1,0,1,1,1,0,1,0
"4748",8048,"Public Service Electric & Gas Co.",2017-12-01,19,0,0,0,1,0,0,0,0
"4749",8048,"Public Service Electric & Gas Co.",2020-06-01,40,0,0,0,1,0,0,0,0
"4750",8048,"Public Service Electric & Gas Co.",2020-12-01,52,0,0,0,1,0,0,0,0
"4751",8048,"Public Service Electric & Gas Co.",2018-06-01,19,0,0,0,1,0,0,0,0
"4752",8048,"Public Service Electric & Gas Co.",2022-06-01,97,1,0,1,1,0,0,0,0
"4753",8048,"Public Service Electric & Gas Co.",2017-06-01,9,0,0,0,1,0,0,0,0
"4754",8048,"Public Service Electric & Gas Co.",2019-12-01,37,0,0,0,1,0,0,0,0
"4755",8048,"Public Service Electric & Gas Co.",2019-06-01,33,0,0,0,1,0,0,0,0
"4756",8048,"Public Service Electric & Gas Co.",2021-06-01,61,1,0,0,1,0,0,0,0
"4757",8048,"Public Service Electric & Gas Co.",2022-12-01,113,1,0,1,1,1,0,1,0
"4758",8048,"Public Service Electric & Gas Co.",2021-12-01,73,1,0,1,1,0,0,0,0
"4759",8048,"Public Service Electric & Gas Co.",2018-12-01,25,0,0,0,1,0,0,0,0
"4760",8048,"Public Service Electric & Gas Co.",2023-12-01,192,1,0,1,1,1,0,1,0
"4761",8049,"Public Service Electric & Gas Co.",2021-12-01,13,1,0,1,1,0,0,0,0
"4762",8049,"Public Service Electric & Gas Co.",2022-12-01,21,1,0,1,1,1,0,1,0
"4763",8049,"Public Service Electric & Gas Co.",2021-06-01,10,1,0,0,1,0,0,0,0
"4764",8049,"Public Service Electric & Gas Co.",2019-12-01,9,0,0,0,1,0,0,0,0
"4765",8049,"Public Service Electric & Gas Co.",2022-06-01,19,1,0,1,1,0,0,0,0
"4766",8049,"Public Service Electric & Gas Co.",2020-12-01,9,0,0,0,1,0,0,0,0
"4767",8049,"Public Service Electric & Gas Co.",2019-06-01,6,0,0,0,1,0,0,0,0
"4768",8049,"Public Service Electric & Gas Co.",2023-12-01,32,1,0,1,1,1,0,1,0
"4769",8049,"Public Service Electric & Gas Co.",2023-06-01,24,1,0,1,1,1,0,1,0
"4770",8049,"Public Service Electric & Gas Co.",2020-06-01,11,0,0,0,1,0,0,0,0
"4771",8049,"Public Service Electric & Gas Co.",2018-12-01,7,0,0,0,1,0,0,0,0
"4772",8049,"Public Service Electric & Gas Co.",2017-06-01,1,0,0,0,1,0,0,0,0
"4773",8049,"Public Service Electric & Gas Co.",2018-06-01,6,0,0,0,1,0,0,0,0
"4774",8049,"Public Service Electric & Gas Co.",2017-12-01,3,0,0,0,1,0,0,0,0
"4775",8050,"Atlantic City Electric",2018-12-01,27,0,1,0,0,0,0,0,0
"4776",8050,"Atlantic City Electric",2019-06-01,33,0,1,0,0,0,0,0,0
"4777",8050,"Atlantic City Electric",2020-06-01,47,0,1,0,0,0,0,0,0
"4778",8050,"Atlantic City Electric",2023-12-01,337,1,1,1,0,1,0,1,0
"4779",8050,"Atlantic City Electric",2017-12-01,24,0,1,0,0,0,0,0,0
"4780",8050,"Atlantic City Electric",2022-06-01,194,1,1,1,0,0,0,0,0
"4781",8050,"Atlantic City Electric",2020-12-01,68,0,1,0,0,0,0,0,0
"4782",8050,"Atlantic City Electric",2017-06-01,14,0,1,0,0,0,0,0,0
"4783",8050,"Atlantic City Electric",2022-12-01,210,1,1,1,0,1,0,1,0
"4784",8050,"Atlantic City Electric",2021-12-01,146,1,1,1,0,0,0,0,0
"4785",8050,"Atlantic City Electric",2018-06-01,26,0,1,0,0,0,0,0,0
"4786",8050,"Atlantic City Electric",2023-06-01,271,1,1,1,0,1,0,1,0
"4787",8050,"Atlantic City Electric",2021-06-01,91,1,1,0,0,0,0,0,0
"4788",8050,"Atlantic City Electric",2019-12-01,38,0,1,0,0,0,0,0,0
"4789",8051,"Atlantic City Electric",2020-12-01,21,0,1,0,0,0,0,0,0
"4790",8051,"Atlantic City Electric",2020-06-01,17,0,1,0,0,0,0,0,0
"4791",8051,"Atlantic City Electric",2017-06-01,7,0,1,0,0,0,0,0,0
"4792",8051,"Atlantic City Electric",2019-12-01,12,0,1,0,0,0,0,0,0
"4793",8051,"Atlantic City Electric",2021-06-01,28,1,1,0,0,0,0,0,0
"4794",8051,"Atlantic City Electric",2022-06-01,44,1,1,1,0,0,0,0,0
"4795",8051,"Atlantic City Electric",2021-12-01,35,1,1,1,0,0,0,0,0
"4796",8051,"Atlantic City Electric",2023-06-01,68,1,1,1,0,1,0,1,0
"4797",8051,"Atlantic City Electric",2019-06-01,14,0,1,0,0,0,0,0,0
"4798",8051,"Atlantic City Electric",2018-06-01,9,0,1,0,0,0,0,0,0
"4799",8051,"Atlantic City Electric",2023-12-01,82,1,1,1,0,1,0,1,0
"4800",8051,"Atlantic City Electric",2022-12-01,49,1,1,1,0,1,0,1,0
"4801",8051,"Atlantic City Electric",2017-12-01,7,0,1,0,0,0,0,0,0
"4802",8051,"Atlantic City Electric",2018-12-01,11,0,1,0,0,0,0,0,0
"4803",8052,"Public Service Electric & Gas Co.",2020-12-01,32,0,0,0,1,0,0,0,0
"4804",8052,"Public Service Electric & Gas Co.",2019-12-01,17,0,0,0,1,0,0,0,0
"4805",8052,"Public Service Electric & Gas Co.",2023-06-01,118,1,0,1,1,1,0,1,0
"4806",8052,"Public Service Electric & Gas Co.",2021-12-01,56,1,0,1,1,0,0,0,0
"4807",8052,"Public Service Electric & Gas Co.",2022-12-01,82,1,0,1,1,1,0,1,0
"4808",8052,"Public Service Electric & Gas Co.",2022-06-01,68,1,0,1,1,0,0,0,0
"4809",8052,"Public Service Electric & Gas Co.",2021-06-01,50,1,0,0,1,0,0,0,0
"4810",8052,"Public Service Electric & Gas Co.",2018-12-01,13,0,0,0,1,0,0,0,0
"4811",8052,"Public Service Electric & Gas Co.",2017-12-01,26,0,0,0,1,0,0,0,0
"4812",8052,"Public Service Electric & Gas Co.",2019-06-01,17,0,0,0,1,0,0,0,0
"4813",8052,"Public Service Electric & Gas Co.",2018-06-01,17,0,0,0,1,0,0,0,0
"4814",8052,"Public Service Electric & Gas Co.",2023-12-01,163,1,0,1,1,1,0,1,0
"4815",8052,"Public Service Electric & Gas Co.",2017-06-01,20,0,0,0,1,0,0,0,0
"4816",8052,"Public Service Electric & Gas Co.",2020-06-01,22,0,0,0,1,0,0,0,0
"4817",8053,"Public Service Electric & Gas Co.",2017-06-01,44,0,0,0,1,0,0,0,0
"4818",8053,"Public Service Electric & Gas Co.",2021-12-01,350,1,0,1,1,0,0,0,0
"4819",8053,"Public Service Electric & Gas Co.",2022-12-01,487,1,0,1,1,1,0,1,0
"4820",8053,"Public Service Electric & Gas Co.",2018-12-01,98,0,0,0,1,0,0,0,0
"4821",8053,"Public Service Electric & Gas Co.",2017-12-01,66,0,0,0,1,0,0,0,0
"4822",8053,"Public Service Electric & Gas Co.",2019-06-01,119,0,0,0,1,0,0,0,0
"4823",8053,"Public Service Electric & Gas Co.",2020-12-01,197,0,0,0,1,0,0,0,0
"4824",8053,"Public Service Electric & Gas Co.",2019-12-01,143,0,0,0,1,0,0,0,0
"4825",8053,"Public Service Electric & Gas Co.",2022-06-01,434,1,0,1,1,0,0,0,0
"4826",8053,"Public Service Electric & Gas Co.",2023-12-01,804,1,0,1,1,1,0,1,0
"4827",8053,"Public Service Electric & Gas Co.",2018-06-01,77,0,0,0,1,0,0,0,0
"4828",8053,"Public Service Electric & Gas Co.",2021-06-01,241,1,0,0,1,0,0,0,0
"4829",8053,"Public Service Electric & Gas Co.",2023-06-01,637,1,0,1,1,1,0,1,0
"4830",8053,"Public Service Electric & Gas Co.",2020-06-01,158,0,0,0,1,0,0,0,0
"4831",8054,"Public Service Electric & Gas Co.",2019-12-01,175,0,0,0,1,0,0,0,0
"4832",8054,"Public Service Electric & Gas Co.",2017-12-01,71,0,0,0,1,0,0,0,0
"4833",8054,"Public Service Electric & Gas Co.",2018-12-01,133,0,0,0,1,0,0,0,0
"4834",8054,"Public Service Electric & Gas Co.",2020-12-01,258,0,0,0,1,0,0,0,0
"4835",8054,"Public Service Electric & Gas Co.",2021-06-01,292,1,0,0,1,0,0,0,0
"4836",8054,"Public Service Electric & Gas Co.",2022-12-01,607,1,0,1,1,1,0,1,0
"4837",8054,"Public Service Electric & Gas Co.",2020-06-01,199,0,0,0,1,0,0,0,0
"4838",8054,"Public Service Electric & Gas Co.",2021-12-01,392,1,0,1,1,0,0,0,0
"4839",8054,"Public Service Electric & Gas Co.",2019-06-01,158,0,0,0,1,0,0,0,0
"4840",8054,"Public Service Electric & Gas Co.",2023-12-01,1003,1,0,1,1,1,0,1,0
"4841",8054,"Public Service Electric & Gas Co.",2023-06-01,806,1,0,1,1,1,0,1,0
"4842",8054,"Public Service Electric & Gas Co.",2018-06-01,87,0,0,0,1,0,0,0,0
"4843",8054,"Public Service Electric & Gas Co.",2017-06-01,51,0,0,0,1,0,0,0,0
"4844",8054,"Public Service Electric & Gas Co.",2022-06-01,498,1,0,1,1,0,0,0,0
"4845",8055,"Public Service Electric & Gas Co.",2022-12-01,396,1,0,1,1,1,0,1,0
"4846",8055,"Public Service Electric & Gas Co.",2020-06-01,146,0,0,0,1,0,0,0,0
"4847",8055,"Public Service Electric & Gas Co.",2020-12-01,189,0,0,0,1,0,0,0,0
"4848",8055,"Public Service Electric & Gas Co.",2017-12-01,59,0,0,0,1,0,0,0,0
"4849",8055,"Public Service Electric & Gas Co.",2021-12-01,288,1,0,1,1,0,0,0,0
"4850",8055,"Public Service Electric & Gas Co.",2018-06-01,73,0,0,0,1,0,0,0,0
"4851",8055,"Public Service Electric & Gas Co.",2017-06-01,38,0,0,0,1,0,0,0,0
"4852",8055,"Public Service Electric & Gas Co.",2021-06-01,230,1,0,0,1,0,0,0,0
"4853",8055,"Public Service Electric & Gas Co.",2018-12-01,88,0,0,0,1,0,0,0,0
"4854",8055,"Public Service Electric & Gas Co.",2023-12-01,629,1,0,1,1,1,0,1,0
"4855",8055,"Public Service Electric & Gas Co.",2019-06-01,110,0,0,0,1,0,0,0,0
"4856",8055,"Public Service Electric & Gas Co.",2023-06-01,534,1,0,1,1,1,0,1,0
"4857",8055,"Public Service Electric & Gas Co.",2019-12-01,132,0,0,0,1,0,0,0,0
"4858",8055,"Public Service Electric & Gas Co.",2022-06-01,348,1,0,1,1,0,0,0,0
"4859",8056,"Atlantic City Electric",2021-06-01,33,1,1,0,0,0,0,0,0
"4860",8056,"Atlantic City Electric",2017-12-01,7,0,1,0,0,0,0,0,0
"4861",8056,"Atlantic City Electric",2023-06-01,85,1,1,1,0,1,0,1,0
"4862",8056,"Atlantic City Electric",2018-12-01,10,0,1,0,0,0,0,0,0
"4863",8056,"Atlantic City Electric",2019-06-01,12,0,1,0,0,0,0,0,0
"4864",8056,"Atlantic City Electric",2022-06-01,54,1,1,1,0,0,0,0,0
"4865",8056,"Atlantic City Electric",2022-12-01,62,1,1,1,0,1,0,1,0
"4866",8056,"Atlantic City Electric",2019-12-01,17,0,1,0,0,0,0,0,0
"4867",8056,"Atlantic City Electric",2018-06-01,9,0,1,0,0,0,0,0,0
"4868",8056,"Atlantic City Electric",2023-12-01,109,1,1,1,0,1,0,1,0
"4869",8056,"Atlantic City Electric",2020-06-01,21,0,1,0,0,0,0,0,0
"4870",8056,"Atlantic City Electric",2017-06-01,3,0,1,0,0,0,0,0,0
"4871",8056,"Atlantic City Electric",2021-12-01,39,1,1,1,0,0,0,0,0
"4872",8056,"Atlantic City Electric",2020-12-01,24,0,1,0,0,0,0,0,0
"4873",8057,"Public Service Electric & Gas Co.",2019-06-01,163,0,0,0,1,0,0,0,0
"4874",8057,"Public Service Electric & Gas Co.",2022-06-01,465,1,0,1,1,0,0,0,0
"4875",8057,"Public Service Electric & Gas Co.",2019-12-01,194,0,0,0,1,0,0,0,0
"4876",8057,"Public Service Electric & Gas Co.",2020-12-01,279,0,0,0,1,0,0,0,0
"4877",8057,"Public Service Electric & Gas Co.",2023-06-01,709,1,0,1,1,1,0,1,0
"4878",8057,"Public Service Electric & Gas Co.",2020-06-01,216,0,0,0,1,0,0,0,0
"4879",8057,"Public Service Electric & Gas Co.",2022-12-01,538,1,0,1,1,1,0,1,0
"4880",8057,"Public Service Electric & Gas Co.",2021-12-01,389,1,0,1,1,0,0,0,0
"4881",8057,"Public Service Electric & Gas Co.",2017-06-01,54,0,0,0,1,0,0,0,0
"4882",8057,"Public Service Electric & Gas Co.",2021-06-01,321,1,0,0,1,0,0,0,0
"4883",8057,"Public Service Electric & Gas Co.",2023-12-01,828,1,0,1,1,1,0,1,0
"4884",8057,"Public Service Electric & Gas Co.",2018-06-01,114,0,0,0,1,0,0,0,0
"4885",8057,"Public Service Electric & Gas Co.",2017-12-01,105,0,0,0,1,0,0,0,0
"4886",8057,"Public Service Electric & Gas Co.",2018-12-01,144,0,0,0,1,0,0,0,0
"4887",8059,"Public Service Electric & Gas Co.",2020-06-01,7,0,0,0,1,0,0,0,0
"4888",8059,"Public Service Electric & Gas Co.",2023-06-01,32,1,0,1,1,1,0,1,0
"4889",8059,"Public Service Electric & Gas Co.",2019-06-01,4,0,0,0,1,0,0,0,0
"4890",8059,"Public Service Electric & Gas Co.",2017-06-01,5,0,0,0,1,0,0,0,0
"4891",8059,"Public Service Electric & Gas Co.",2021-06-01,15,1,0,0,1,0,0,0,0
"4892",8059,"Public Service Electric & Gas Co.",2022-12-01,25,1,0,1,1,1,0,1,0
"4893",8059,"Public Service Electric & Gas Co.",2018-06-01,5,0,0,0,1,0,0,0,0
"4894",8059,"Public Service Electric & Gas Co.",2017-12-01,5,0,0,0,1,0,0,0,0
"4895",8059,"Public Service Electric & Gas Co.",2022-06-01,24,1,0,1,1,0,0,0,0
"4896",8059,"Public Service Electric & Gas Co.",2019-12-01,5,0,0,0,1,0,0,0,0
"4897",8059,"Public Service Electric & Gas Co.",2018-12-01,3,0,0,0,1,0,0,0,0
"4898",8059,"Public Service Electric & Gas Co.",2020-12-01,11,0,0,0,1,0,0,0,0
"4899",8059,"Public Service Electric & Gas Co.",2021-12-01,20,1,0,1,1,0,0,0,0
"4900",8059,"Public Service Electric & Gas Co.",2023-12-01,41,1,0,1,1,1,0,1,0
"4901",8060,"Public Service Electric & Gas Co.",2021-12-01,112,1,0,1,1,0,0,0,0
"4902",8060,"Public Service Electric & Gas Co.",2020-12-01,69,0,0,0,1,0,0,0,0
"4903",8060,"Public Service Electric & Gas Co.",2021-06-01,89,1,0,0,1,0,0,0,0
"4904",8060,"Public Service Electric & Gas Co.",2020-06-01,60,0,0,0,1,0,0,0,0
"4905",8060,"Public Service Electric & Gas Co.",2017-06-01,18,0,0,0,1,0,0,0,0
"4906",8060,"Public Service Electric & Gas Co.",2017-12-01,25,0,0,0,1,0,0,0,0
"4907",8060,"Public Service Electric & Gas Co.",2018-12-01,43,0,0,0,1,0,0,0,0
"4908",8060,"Public Service Electric & Gas Co.",2023-06-01,214,1,0,1,1,1,0,1,0
"4909",8060,"Public Service Electric & Gas Co.",2019-06-01,44,0,0,0,1,0,0,0,0
"4910",8060,"Public Service Electric & Gas Co.",2018-06-01,28,0,0,0,1,0,0,0,0
"4911",8060,"Public Service Electric & Gas Co.",2019-12-01,50,0,0,0,1,0,0,0,0
"4912",8060,"Public Service Electric & Gas Co.",2022-06-01,135,1,0,1,1,0,0,0,0
"4913",8060,"Public Service Electric & Gas Co.",2022-12-01,157,1,0,1,1,1,0,1,0
"4914",8060,"Public Service Electric & Gas Co.",2023-12-01,272,1,0,1,1,1,0,1,0
"4915",8061,"Atlantic City Electric",2019-12-01,14,0,1,0,0,0,0,0,0
"4916",8061,"Atlantic City Electric",2021-06-01,18,1,1,0,0,0,0,0,0
"4917",8061,"Atlantic City Electric",2019-06-01,10,0,1,0,0,0,0,0,0
"4918",8061,"Atlantic City Electric",2020-06-01,15,0,1,0,0,0,0,0,0
"4919",8061,"Atlantic City Electric",2020-12-01,16,0,1,0,0,0,0,0,0
"4920",8061,"Atlantic City Electric",2021-12-01,22,1,1,1,0,0,0,0,0
"4921",8061,"Atlantic City Electric",2018-12-01,5,0,1,0,0,0,0,0,0
"4922",8061,"Atlantic City Electric",2017-12-01,1,0,1,0,0,0,0,0,0
"4923",8061,"Atlantic City Electric",2017-06-01,2,0,1,0,0,0,0,0,0
"4924",8061,"Atlantic City Electric",2018-06-01,3,0,1,0,0,0,0,0,0
"4925",8061,"Atlantic City Electric",2023-12-01,58,1,1,1,0,1,0,1,0
"4926",8061,"Atlantic City Electric",2023-06-01,51,1,1,1,0,1,0,1,0
"4927",8061,"Atlantic City Electric",2022-12-01,38,1,1,1,0,1,0,1,0
"4928",8061,"Atlantic City Electric",2022-06-01,32,1,1,1,0,0,0,0,0
"4929",8062,"Atlantic City Electric",2019-06-01,64,0,1,0,0,0,0,0,0
"4930",8062,"Atlantic City Electric",2017-06-01,16,0,1,0,0,0,0,0,0
"4931",8062,"Atlantic City Electric",2022-06-01,194,1,1,1,0,0,0,0,0
"4932",8062,"Atlantic City Electric",2021-12-01,160,1,1,1,0,0,0,0,0
"4933",8062,"Atlantic City Electric",2022-12-01,227,1,1,1,0,1,0,1,0
"4934",8062,"Atlantic City Electric",2019-12-01,68,0,1,0,0,0,0,0,0
"4935",8062,"Atlantic City Electric",2018-06-01,37,0,1,0,0,0,0,0,0
"4936",8062,"Atlantic City Electric",2023-12-01,333,1,1,1,0,1,0,1,0
"4937",8062,"Atlantic City Electric",2023-06-01,286,1,1,1,0,1,0,1,0
"4938",8062,"Atlantic City Electric",2021-06-01,116,1,1,0,0,0,0,0,0
"4939",8062,"Atlantic City Electric",2018-12-01,51,0,1,0,0,0,0,0,0
"4940",8062,"Atlantic City Electric",2020-06-01,80,0,1,0,0,0,0,0,0
"4941",8062,"Atlantic City Electric",2017-12-01,30,0,1,0,0,0,0,0,0
"4942",8062,"Atlantic City Electric",2020-12-01,91,0,1,0,0,0,0,0,0
"4943",8063,"Public Service Electric & Gas Co.",2018-12-01,0,0,0,0,1,0,0,0,0
"4944",8063,"Public Service Electric & Gas Co.",2020-12-01,3,0,0,0,1,0,0,0,0
"4945",8063,"Public Service Electric & Gas Co.",2017-12-01,0,0,0,0,1,0,0,0,0
"4946",8063,"Public Service Electric & Gas Co.",2018-06-01,0,0,0,0,1,0,0,0,0
"4947",8063,"Public Service Electric & Gas Co.",2019-06-01,2,0,0,0,1,0,0,0,0
"4948",8063,"Public Service Electric & Gas Co.",2022-12-01,8,1,0,1,1,1,0,1,0
"4949",8063,"Public Service Electric & Gas Co.",2019-12-01,3,0,0,0,1,0,0,0,0
"4950",8063,"Public Service Electric & Gas Co.",2017-06-01,0,0,0,0,1,0,0,0,0
"4951",8063,"Public Service Electric & Gas Co.",2021-06-01,6,1,0,0,1,0,0,0,0
"4952",8063,"Public Service Electric & Gas Co.",2023-12-01,14,1,0,1,1,1,0,1,0
"4953",8063,"Public Service Electric & Gas Co.",2021-12-01,7,1,0,1,1,0,0,0,0
"4954",8063,"Public Service Electric & Gas Co.",2023-06-01,10,1,0,1,1,1,0,1,0
"4955",8063,"Public Service Electric & Gas Co.",2020-06-01,3,0,0,0,1,0,0,0,0
"4956",8063,"Public Service Electric & Gas Co.",2022-06-01,7,1,0,1,1,0,0,0,0
"4957",8064,"Jersey Central Power & Light",2021-06-01,1,1,0,0,0,0,0,0,1
"4958",8064,"Jersey Central Power & Light",2017-06-01,0,0,0,0,0,0,0,0,1
"4959",8064,"Jersey Central Power & Light",2022-06-01,2,1,0,1,0,0,0,0,1
"4960",8064,"Jersey Central Power & Light",2018-06-01,0,0,0,0,0,0,0,0,1
"4961",8064,"Jersey Central Power & Light",2017-12-01,0,0,0,0,0,0,0,0,1
"4962",8064,"Jersey Central Power & Light",2023-12-01,4,1,0,1,0,1,0,1,1
"4963",8064,"Jersey Central Power & Light",2019-06-01,1,0,0,0,0,0,0,0,1
"4964",8064,"Jersey Central Power & Light",2020-06-01,1,0,0,0,0,0,0,0,1
"4965",8064,"Jersey Central Power & Light",2019-12-01,1,0,0,0,0,0,0,0,1
"4966",8064,"Jersey Central Power & Light",2023-06-01,2,1,0,1,0,1,0,1,1
"4967",8064,"Jersey Central Power & Light",2018-12-01,1,0,0,0,0,0,0,0,1
"4968",8064,"Jersey Central Power & Light",2022-12-01,2,1,0,1,0,1,0,1,1
"4969",8064,"Jersey Central Power & Light",2020-12-01,1,0,0,0,0,0,0,0,1
"4970",8064,"Jersey Central Power & Light",2021-12-01,1,1,0,1,0,0,0,0,1
"4971",8065,"Public Service Electric & Gas Co.",2019-12-01,18,0,0,0,1,0,0,0,0
"4972",8065,"Public Service Electric & Gas Co.",2022-06-01,35,1,0,1,1,0,0,0,0
"4973",8065,"Public Service Electric & Gas Co.",2022-12-01,38,1,0,1,1,1,0,1,0
"4974",8065,"Public Service Electric & Gas Co.",2018-12-01,13,0,0,0,1,0,0,0,0
"4975",8065,"Public Service Electric & Gas Co.",2017-12-01,12,0,0,0,1,0,0,0,0
"4976",8065,"Public Service Electric & Gas Co.",2020-12-01,19,0,0,0,1,0,0,0,0
"4977",8065,"Public Service Electric & Gas Co.",2023-12-01,47,1,0,1,1,1,0,1,0
"4978",8065,"Public Service Electric & Gas Co.",2017-06-01,9,0,0,0,1,0,0,0,0
"4979",8065,"Public Service Electric & Gas Co.",2023-06-01,38,1,0,1,1,1,0,1,0
"4980",8065,"Public Service Electric & Gas Co.",2020-06-01,19,0,0,0,1,0,0,0,0
"4981",8065,"Public Service Electric & Gas Co.",2021-06-01,20,1,0,0,1,0,0,0,0
"4982",8065,"Public Service Electric & Gas Co.",2021-12-01,27,1,0,1,1,0,0,0,0
"4983",8065,"Public Service Electric & Gas Co.",2019-06-01,15,0,0,0,1,0,0,0,0
"4984",8065,"Public Service Electric & Gas Co.",2018-06-01,14,0,0,0,1,0,0,0,0
"4985",8066,"Public Service Electric & Gas Co.",2017-12-01,4,0,0,0,1,0,0,0,0
"4986",8066,"Public Service Electric & Gas Co.",2023-06-01,24,1,0,1,1,1,0,1,0
"4987",8066,"Public Service Electric & Gas Co.",2018-12-01,7,0,0,0,1,0,0,0,0
