"","Zip_Code","Year_Month","Company","Count","Date","StationRebate"
"3828",20746,"2022/10","Potomac Electric Power Co",65,2022-10-01,1
"3829",20746,"2022/11","Potomac Electric Power Co",72,2022-11-01,1
"3830",20746,"2022/12","Potomac Electric Power Co",72,2022-12-01,1
"3831",20746,"2023/01","Potomac Electric Power Co",75,2023-01-01,1
"3832",20746,"2023/02","Potomac Electric Power Co",81,2023-02-01,1
"3833",20746,"2023/03","Potomac Electric Power Co",87,2023-03-01,1
"3834",20746,"2023/04","Potomac Electric Power Co",93,2023-04-01,1
"3835",20746,"2023/05","Potomac Electric Power Co",98,2023-05-01,1
"3836",20746,"2023/06","Potomac Electric Power Co",108,2023-06-01,1
"3837",20746,"2023/07","Potomac Electric Power Co",109,2023-07-01,1
"3838",20746,"2023/08","Potomac Electric Power Co",111,2023-08-01,1
"3839",20746,"2023/09","Potomac Electric Power Co",115,2023-09-01,1
"3840",20746,"2023/10","Potomac Electric Power Co",119,2023-10-01,1
"3841",20746,"2023/11","Potomac Electric Power Co",126,2023-11-01,1
"3842",20746,"2023/12","Potomac Electric Power Co",132,2023-12-01,1
"3843",20746,"2024/01","Potomac Electric Power Co",140,2024-01-01,1
"3844",20746,"2024/02","Potomac Electric Power Co",155,2024-02-01,1
"3845",20746,"2024/03","Potomac Electric Power Co",169,2024-03-01,1
"3846",20746,"2024/04","Potomac Electric Power Co",169,2024-04-01,1
"3847",20746,"2024/05","Potomac Electric Power Co",174,2024-05-01,1
"3848",20746,"2024/06","Potomac Electric Power Co",178,2024-06-01,1
"3849",20746,"2024/07","Potomac Electric Power Co",198,2024-07-01,1
"3850",20746,"2024/08","Potomac Electric Power Co",207,2024-08-01,1
"3851",20747,"2020/07","Potomac Electric Power Co",18,2020-07-01,1
"3852",20747,"2020/08","Potomac Electric Power Co",18,2020-08-01,1
"3853",20747,"2020/09","Potomac Electric Power Co",19,2020-09-01,1
"3854",20747,"2020/10","Potomac Electric Power Co",20,2020-10-01,1
"3855",20747,"2020/11","Potomac Electric Power Co",19,2020-11-01,1
"3856",20747,"2020/12","Potomac Electric Power Co",22,2020-12-01,1
"3857",20747,"2021/01","Potomac Electric Power Co",23,2021-01-01,1
"3858",20747,"2021/02","Potomac Electric Power Co",22,2021-02-01,1
"3859",20747,"2021/03","Potomac Electric Power Co",23,2021-03-01,1
"3860",20747,"2021/04","Potomac Electric Power Co",22,2021-04-01,1
"3861",20747,"2021/05","Potomac Electric Power Co",22,2021-05-01,1
"3862",20747,"2021/06","Potomac Electric Power Co",24,2021-06-01,1
"3863",20747,"2021/07","Potomac Electric Power Co",25,2021-07-01,1
"3864",20747,"2021/08","Potomac Electric Power Co",29,2021-08-01,1
"3865",20747,"2021/09","Potomac Electric Power Co",31,2021-09-01,1
"3866",20747,"2021/10","Potomac Electric Power Co",32,2021-10-01,1
"3867",20747,"2021/11","Potomac Electric Power Co",35,2021-11-01,1
"3868",20747,"2021/12","Potomac Electric Power Co",35,2021-12-01,1
"3869",20747,"2022/01","Potomac Electric Power Co",34,2022-01-01,1
"3870",20747,"2022/02","Potomac Electric Power Co",36,2022-02-01,1
"3871",20747,"2022/03","Potomac Electric Power Co",41,2022-03-01,1
"3872",20747,"2022/04","Potomac Electric Power Co",44,2022-04-01,1
"3873",20747,"2022/05","Potomac Electric Power Co",45,2022-05-01,1
"3874",20747,"2022/06","Potomac Electric Power Co",46,2022-06-01,1
"3875",20747,"2022/07","Potomac Electric Power Co",45,2022-07-01,1
"3876",20747,"2022/08","Potomac Electric Power Co",45,2022-08-01,1
"3877",20747,"2022/09","Potomac Electric Power Co",46,2022-09-01,1
"3878",20747,"2022/10","Potomac Electric Power Co",49,2022-10-01,1
"3879",20747,"2022/11","Potomac Electric Power Co",57,2022-11-01,1
"3880",20747,"2022/12","Potomac Electric Power Co",61,2022-12-01,1
"3881",20747,"2023/01","Potomac Electric Power Co",64,2023-01-01,1
"3882",20747,"2023/02","Potomac Electric Power Co",64,2023-02-01,1
"3883",20747,"2023/03","Potomac Electric Power Co",66,2023-03-01,1
"3884",20747,"2023/04","Potomac Electric Power Co",66,2023-04-01,1
"3885",20747,"2023/05","Potomac Electric Power Co",68,2023-05-01,1
"3886",20747,"2023/06","Potomac Electric Power Co",76,2023-06-01,1
"3887",20747,"2023/07","Potomac Electric Power Co",80,2023-07-01,1
"3888",20747,"2023/08","Potomac Electric Power Co",83,2023-08-01,1
"3889",20747,"2023/09","Potomac Electric Power Co",86,2023-09-01,1
"3890",20747,"2023/10","Potomac Electric Power Co",91,2023-10-01,1
"3891",20747,"2023/11","Potomac Electric Power Co",92,2023-11-01,1
"3892",20747,"2023/12","Potomac Electric Power Co",98,2023-12-01,1
"3893",20747,"2024/01","Potomac Electric Power Co",99,2024-01-01,1
"3894",20747,"2024/02","Potomac Electric Power Co",100,2024-02-01,1
"3895",20747,"2024/03","Potomac Electric Power Co",106,2024-03-01,1
"3896",20747,"2024/04","Potomac Electric Power Co",115,2024-04-01,1
"3897",20747,"2024/05","Potomac Electric Power Co",122,2024-05-01,1
"3898",20747,"2024/06","Potomac Electric Power Co",129,2024-06-01,1
"3899",20747,"2024/07","Potomac Electric Power Co",147,2024-07-01,1
"3900",20747,"2024/08","Potomac Electric Power Co",156,2024-08-01,1
"3901",20748,"2020/07","Potomac Electric Power Co",31,2020-07-01,1
"3902",20748,"2020/08","Potomac Electric Power Co",33,2020-08-01,1
"3903",20748,"2020/09","Potomac Electric Power Co",34,2020-09-01,1
"3904",20748,"2020/10","Potomac Electric Power Co",36,2020-10-01,1
"3905",20748,"2020/11","Potomac Electric Power Co",37,2020-11-01,1
"3906",20748,"2020/12","Potomac Electric Power Co",36,2020-12-01,1
"3907",20748,"2021/01","Potomac Electric Power Co",37,2021-01-01,1
"3908",20748,"2021/02","Potomac Electric Power Co",39,2021-02-01,1
"3909",20748,"2021/03","Potomac Electric Power Co",38,2021-03-01,1
"3910",20748,"2021/04","Potomac Electric Power Co",41,2021-04-01,1
"3911",20748,"2021/05","Potomac Electric Power Co",40,2021-05-01,1
"3912",20748,"2021/06","Potomac Electric Power Co",43,2021-06-01,1
"3913",20748,"2021/07","Potomac Electric Power Co",49,2021-07-01,1
"3914",20748,"2021/08","Potomac Electric Power Co",50,2021-08-01,1
"3915",20748,"2021/09","Potomac Electric Power Co",49,2021-09-01,1
"3916",20748,"2021/10","Potomac Electric Power Co",52,2021-10-01,1
"3917",20748,"2021/11","Potomac Electric Power Co",55,2021-11-01,1
"3918",20748,"2021/12","Potomac Electric Power Co",56,2021-12-01,1
"3919",20748,"2022/01","Potomac Electric Power Co",55,2022-01-01,1
"3920",20748,"2022/02","Potomac Electric Power Co",60,2022-02-01,1
"3921",20748,"2022/03","Potomac Electric Power Co",68,2022-03-01,1
"3922",20748,"2022/04","Potomac Electric Power Co",67,2022-04-01,1
"3923",20748,"2022/05","Potomac Electric Power Co",67,2022-05-01,1
"3924",20748,"2022/06","Potomac Electric Power Co",74,2022-06-01,1
"3925",20748,"2022/07","Potomac Electric Power Co",73,2022-07-01,1
"3926",20748,"2022/08","Potomac Electric Power Co",77,2022-08-01,1
"3927",20748,"2022/09","Potomac Electric Power Co",78,2022-09-01,1
"3928",20748,"2022/10","Potomac Electric Power Co",85,2022-10-01,1
"3929",20748,"2022/11","Potomac Electric Power Co",90,2022-11-01,1
"3930",20748,"2022/12","Potomac Electric Power Co",96,2022-12-01,1
"3931",20748,"2023/01","Potomac Electric Power Co",102,2023-01-01,1
"3932",20748,"2023/02","Potomac Electric Power Co",105,2023-02-01,1
"3933",20748,"2023/03","Potomac Electric Power Co",106,2023-03-01,1
"3934",20748,"2023/04","Potomac Electric Power Co",112,2023-04-01,1
"3935",20748,"2023/05","Potomac Electric Power Co",113,2023-05-01,1
"3936",20748,"2023/06","Potomac Electric Power Co",117,2023-06-01,1
"3937",20748,"2023/07","Potomac Electric Power Co",127,2023-07-01,1
"3938",20748,"2023/08","Potomac Electric Power Co",132,2023-08-01,1
"3939",20748,"2023/09","Potomac Electric Power Co",143,2023-09-01,1
"3940",20748,"2023/10","Potomac Electric Power Co",146,2023-10-01,1
"3941",20748,"2023/11","Potomac Electric Power Co",150,2023-11-01,1
"3942",20748,"2023/12","Potomac Electric Power Co",156,2023-12-01,1
"3943",20748,"2024/01","Potomac Electric Power Co",157,2024-01-01,1
"3944",20748,"2024/02","Potomac Electric Power Co",161,2024-02-01,1
"3945",20748,"2024/03","Potomac Electric Power Co",170,2024-03-01,1
"3946",20748,"2024/04","Potomac Electric Power Co",171,2024-04-01,1
"3947",20748,"2024/05","Potomac Electric Power Co",179,2024-05-01,1
"3948",20748,"2024/06","Potomac Electric Power Co",187,2024-06-01,1
"3949",20748,"2024/07","Potomac Electric Power Co",202,2024-07-01,1
"3950",20748,"2024/08","Potomac Electric Power Co",217,2024-08-01,1
"3951",20749,"2020/07","Potomac Electric Power Co",1,2020-07-01,1
"3952",20749,"2020/08","Potomac Electric Power Co",1,2020-08-01,1
"3953",20749,"2020/09","Potomac Electric Power Co",1,2020-09-01,1
"3954",20749,"2020/10","Potomac Electric Power Co",1,2020-10-01,1
"3955",20749,"2020/11","Potomac Electric Power Co",1,2020-11-01,1
"3956",20749,"2020/12","Potomac Electric Power Co",1,2020-12-01,1
"3957",20749,"2021/01","Potomac Electric Power Co",1,2021-01-01,1
"3958",20749,"2021/02","Potomac Electric Power Co",1,2021-02-01,1
"3959",20749,"2021/03","Potomac Electric Power Co",1,2021-03-01,1
"3960",20749,"2021/04","Potomac Electric Power Co",0,2021-04-01,1
"3961",20749,"2021/05","Potomac Electric Power Co",0,2021-05-01,1
"3962",20749,"2021/06","Potomac Electric Power Co",0,2021-06-01,1
"3963",20749,"2021/07","Potomac Electric Power Co",0,2021-07-01,1
"3964",20749,"2021/08","Potomac Electric Power Co",0,2021-08-01,1
"3965",20749,"2021/09","Potomac Electric Power Co",0,2021-09-01,1
"3966",20749,"2021/10","Potomac Electric Power Co",0,2021-10-01,1
"3967",20749,"2021/11","Potomac Electric Power Co",0,2021-11-01,1
"3968",20749,"2021/12","Potomac Electric Power Co",0,2021-12-01,1
"3969",20749,"2022/01","Potomac Electric Power Co",0,2022-01-01,1
"3970",20749,"2022/02","Potomac Electric Power Co",0,2022-02-01,1
"3971",20749,"2022/03","Potomac Electric Power Co",0,2022-03-01,1
"3972",20749,"2022/04","Potomac Electric Power Co",0,2022-04-01,1
"3973",20749,"2022/05","Potomac Electric Power Co",0,2022-05-01,1
"3974",20749,"2022/06","Potomac Electric Power Co",0,2022-06-01,1
"3975",20749,"2022/07","Potomac Electric Power Co",0,2022-07-01,1
"3976",20749,"2022/08","Potomac Electric Power Co",0,2022-08-01,1
"3977",20749,"2022/09","Potomac Electric Power Co",0,2022-09-01,1
"3978",20749,"2022/10","Potomac Electric Power Co",0,2022-10-01,1
"3979",20749,"2022/11","Potomac Electric Power Co",0,2022-11-01,1
"3980",20749,"2022/12","Potomac Electric Power Co",0,2022-12-01,1
"3981",20749,"2023/01","Potomac Electric Power Co",0,2023-01-01,1
"3982",20749,"2023/02","Potomac Electric Power Co",0,2023-02-01,1
"3983",20749,"2023/03","Potomac Electric Power Co",0,2023-03-01,1
"3984",20749,"2023/04","Potomac Electric Power Co",1,2023-04-01,1
"3985",20749,"2023/05","Potomac Electric Power Co",0,2023-05-01,1
"3986",20749,"2023/06","Potomac Electric Power Co",0,2023-06-01,1
"3987",20749,"2023/07","Potomac Electric Power Co",0,2023-07-01,1
"3988",20749,"2023/08","Potomac Electric Power Co",0,2023-08-01,1
"3989",20749,"2023/09","Potomac Electric Power Co",0,2023-09-01,1
"3990",20749,"2023/10","Potomac Electric Power Co",0,2023-10-01,1
"3991",20749,"2023/11","Potomac Electric Power Co",0,2023-11-01,1
"3992",20749,"2023/12","Potomac Electric Power Co",0,2023-12-01,1
"3993",20749,"2024/01","Potomac Electric Power Co",0,2024-01-01,1
"3994",20749,"2024/02","Potomac Electric Power Co",0,2024-02-01,1
"3995",20749,"2024/03","Potomac Electric Power Co",0,2024-03-01,1
"3996",20749,"2024/04","Potomac Electric Power Co",0,2024-04-01,1
"3997",20749,"2024/05","Potomac Electric Power Co",0,2024-05-01,1
"3998",20749,"2024/06","Potomac Electric Power Co",0,2024-06-01,1
"3999",20749,"2024/07","Potomac Electric Power Co",0,2024-07-01,1
"4000",20749,"2024/08","Potomac Electric Power Co",0,2024-08-01,1
"4001",20750,"2020/07","Potomac Electric Power Co",0,2020-07-01,1
"4002",20750,"2020/08","Potomac Electric Power Co",0,2020-08-01,1
"4003",20750,"2020/09","Potomac Electric Power Co",0,2020-09-01,1
"4004",20750,"2020/10","Potomac Electric Power Co",0,2020-10-01,1
"4005",20750,"2020/11","Potomac Electric Power Co",0,2020-11-01,1
"4006",20750,"2020/12","Potomac Electric Power Co",0,2020-12-01,1
"4007",20750,"2021/01","Potomac Electric Power Co",0,2021-01-01,1
"4008",20750,"2021/02","Potomac Electric Power Co",0,2021-02-01,1
"4009",20750,"2021/03","Potomac Electric Power Co",0,2021-03-01,1
"4010",20750,"2021/04","Potomac Electric Power Co",0,2021-04-01,1
"4011",20750,"2021/05","Potomac Electric Power Co",0,2021-05-01,1
"4012",20750,"2021/06","Potomac Electric Power Co",0,2021-06-01,1
"4013",20750,"2021/07","Potomac Electric Power Co",0,2021-07-01,1
"4014",20750,"2021/08","Potomac Electric Power Co",0,2021-08-01,1
"4015",20750,"2021/09","Potomac Electric Power Co",0,2021-09-01,1
"4016",20750,"2021/10","Potomac Electric Power Co",0,2021-10-01,1
"4017",20750,"2021/11","Potomac Electric Power Co",0,2021-11-01,1
"4018",20750,"2021/12","Potomac Electric Power Co",0,2021-12-01,1
"4019",20750,"2022/01","Potomac Electric Power Co",0,2022-01-01,1
"4020",20750,"2022/02","Potomac Electric Power Co",0,2022-02-01,1
"4021",20750,"2022/03","Potomac Electric Power Co",0,2022-03-01,1
"4022",20750,"2022/04","Potomac Electric Power Co",0,2022-04-01,1
"4023",20750,"2022/05","Potomac Electric Power Co",0,2022-05-01,1
"4024",20750,"2022/06","Potomac Electric Power Co",0,2022-06-01,1
"4025",20750,"2022/07","Potomac Electric Power Co",0,2022-07-01,1
"4026",20750,"2022/08","Potomac Electric Power Co",0,2022-08-01,1
"4027",20750,"2022/09","Potomac Electric Power Co",0,2022-09-01,1
"4028",20750,"2022/10","Potomac Electric Power Co",0,2022-10-01,1
"4029",20750,"2022/11","Potomac Electric Power Co",0,2022-11-01,1
"4030",20750,"2022/12","Potomac Electric Power Co",0,2022-12-01,1
"4031",20750,"2023/01","Potomac Electric Power Co",0,2023-01-01,1
"4032",20750,"2023/02","Potomac Electric Power Co",0,2023-02-01,1
"4033",20750,"2023/03","Potomac Electric Power Co",0,2023-03-01,1
"4034",20750,"2023/04","Potomac Electric Power Co",0,2023-04-01,1
"4035",20750,"2023/05","Potomac Electric Power Co",0,2023-05-01,1
"4036",20750,"2023/06","Potomac Electric Power Co",0,2023-06-01,1
"4037",20750,"2023/07","Potomac Electric Power Co",0,2023-07-01,1
"4038",20750,"2023/08","Potomac Electric Power Co",0,2023-08-01,1
"4039",20750,"2023/09","Potomac Electric Power Co",0,2023-09-01,1
"4040",20750,"2023/10","Potomac Electric Power Co",0,2023-10-01,1
"4041",20750,"2023/11","Potomac Electric Power Co",0,2023-11-01,1
"4042",20750,"2023/12","Potomac Electric Power Co",0,2023-12-01,1
"4043",20750,"2024/01","Potomac Electric Power Co",0,2024-01-01,1
"4044",20750,"2024/02","Potomac Electric Power Co",0,2024-02-01,1
"4045",20750,"2024/03","Potomac Electric Power Co",0,2024-03-01,1
"4046",20750,"2024/04","Potomac Electric Power Co",0,2024-04-01,1
"4047",20750,"2024/05","Potomac Electric Power Co",0,2024-05-01,1
"4048",20750,"2024/06","Potomac Electric Power Co",0,2024-06-01,1
"4049",20750,"2024/07","Potomac Electric Power Co",0,2024-07-01,1
"4050",20750,"2024/08","Potomac Electric Power Co",0,2024-08-01,1
"4051",20751,"2020/07","Baltimore Gas & Electric Co",14,2020-07-01,0
"4052",20751,"2020/08","Baltimore Gas & Electric Co",14,2020-08-01,0
"4053",20751,"2020/09","Baltimore Gas & Electric Co",13,2020-09-01,0
"4054",20751,"2020/10","Baltimore Gas & Electric Co",14,2020-10-01,0
"4055",20751,"2020/11","Baltimore Gas & Electric Co",14,2020-11-01,0
"4056",20751,"2020/12","Baltimore Gas & Electric Co",15,2020-12-01,0
"4057",20751,"2021/01","Baltimore Gas & Electric Co",15,2021-01-01,1
"4058",20751,"2021/02","Baltimore Gas & Electric Co",14,2021-02-01,1
"4059",20751,"2021/03","Baltimore Gas & Electric Co",16,2021-03-01,1
"4060",20751,"2021/04","Baltimore Gas & Electric Co",16,2021-04-01,1
"4061",20751,"2021/05","Baltimore Gas & Electric Co",17,2021-05-01,1
"4062",20751,"2021/06","Baltimore Gas & Electric Co",16,2021-06-01,1
"4063",20751,"2021/07","Baltimore Gas & Electric Co",17,2021-07-01,1
"4064",20751,"2021/08","Baltimore Gas & Electric Co",17,2021-08-01,1
"4065",20751,"2021/09","Baltimore Gas & Electric Co",18,2021-09-01,1
"4066",20751,"2021/10","Baltimore Gas & Electric Co",18,2021-10-01,1
"4067",20751,"2021/11","Baltimore Gas & Electric Co",19,2021-11-01,1
"4068",20751,"2021/12","Baltimore Gas & Electric Co",19,2021-12-01,1
"4069",20751,"2022/01","Baltimore Gas & Electric Co",18,2022-01-01,1
"4070",20751,"2022/02","Baltimore Gas & Electric Co",17,2022-02-01,1
"4071",20751,"2022/03","Baltimore Gas & Electric Co",19,2022-03-01,1
"4072",20751,"2022/04","Baltimore Gas & Electric Co",20,2022-04-01,1
"4073",20751,"2022/05","Baltimore Gas & Electric Co",20,2022-05-01,1
"4074",20751,"2022/06","Baltimore Gas & Electric Co",20,2022-06-01,1
"4075",20751,"2022/07","Baltimore Gas & Electric Co",20,2022-07-01,1
"4076",20751,"2022/08","Baltimore Gas & Electric Co",21,2022-08-01,1
"4077",20751,"2022/09","Baltimore Gas & Electric Co",21,2022-09-01,1
"4078",20751,"2022/10","Baltimore Gas & Electric Co",22,2022-10-01,1
"4079",20751,"2022/11","Baltimore Gas & Electric Co",21,2022-11-01,1
"4080",20751,"2022/12","Baltimore Gas & Electric Co",21,2022-12-01,1
"4081",20751,"2023/01","Baltimore Gas & Electric Co",21,2023-01-01,1
"4082",20751,"2023/02","Baltimore Gas & Electric Co",19,2023-02-01,1
"4083",20751,"2023/03","Baltimore Gas & Electric Co",19,2023-03-01,1
"4084",20751,"2023/04","Baltimore Gas & Electric Co",21,2023-04-01,1
"4085",20751,"2023/05","Baltimore Gas & Electric Co",22,2023-05-01,1
"4086",20751,"2023/06","Baltimore Gas & Electric Co",25,2023-06-01,1
"4087",20751,"2023/07","Baltimore Gas & Electric Co",25,2023-07-01,1
"4088",20751,"2023/08","Baltimore Gas & Electric Co",26,2023-08-01,1
"4089",20751,"2023/09","Baltimore Gas & Electric Co",28,2023-09-01,1
"4090",20751,"2023/10","Baltimore Gas & Electric Co",29,2023-10-01,1
"4091",20751,"2023/11","Baltimore Gas & Electric Co",28,2023-11-01,1
"4092",20751,"2023/12","Baltimore Gas & Electric Co",27,2023-12-01,1
"4093",20751,"2024/01","Baltimore Gas & Electric Co",27,2024-01-01,1
"4094",20751,"2024/02","Baltimore Gas & Electric Co",27,2024-02-01,1
"4095",20751,"2024/03","Baltimore Gas & Electric Co",28,2024-03-01,1
"4096",20751,"2024/04","Baltimore Gas & Electric Co",28,2024-04-01,1
"4097",20751,"2024/05","Baltimore Gas & Electric Co",26,2024-05-01,1
"4098",20751,"2024/06","Baltimore Gas & Electric Co",26,2024-06-01,1
"4099",20751,"2024/07","Baltimore Gas & Electric Co",30,2024-07-01,1
"4100",20751,"2024/08","Baltimore Gas & Electric Co",33,2024-08-01,1
"4101",20752,"2020/07","Potomac Electric Power Co",0,2020-07-01,1
"4102",20752,"2020/08","Potomac Electric Power Co",0,2020-08-01,1
"4103",20752,"2020/09","Potomac Electric Power Co",0,2020-09-01,1
"4104",20752,"2020/10","Potomac Electric Power Co",0,2020-10-01,1
"4105",20752,"2020/11","Potomac Electric Power Co",0,2020-11-01,1
"4106",20752,"2020/12","Potomac Electric Power Co",0,2020-12-01,1
"4107",20752,"2021/01","Potomac Electric Power Co",0,2021-01-01,1
"4108",20752,"2021/02","Potomac Electric Power Co",0,2021-02-01,1
"4109",20752,"2021/03","Potomac Electric Power Co",0,2021-03-01,1
"4110",20752,"2021/04","Potomac Electric Power Co",0,2021-04-01,1
"4111",20752,"2021/05","Potomac Electric Power Co",0,2021-05-01,1
"4112",20752,"2021/06","Potomac Electric Power Co",0,2021-06-01,1
"4113",20752,"2021/07","Potomac Electric Power Co",0,2021-07-01,1
"4114",20752,"2021/08","Potomac Electric Power Co",0,2021-08-01,1
"4115",20752,"2021/09","Potomac Electric Power Co",0,2021-09-01,1
"4116",20752,"2021/10","Potomac Electric Power Co",0,2021-10-01,1
"4117",20752,"2021/11","Potomac Electric Power Co",0,2021-11-01,1
"4118",20752,"2021/12","Potomac Electric Power Co",0,2021-12-01,1
"4119",20752,"2022/01","Potomac Electric Power Co",0,2022-01-01,1
"4120",20752,"2022/02","Potomac Electric Power Co",0,2022-02-01,1
"4121",20752,"2022/03","Potomac Electric Power Co",0,2022-03-01,1
"4122",20752,"2022/04","Potomac Electric Power Co",0,2022-04-01,1
"4123",20752,"2022/05","Potomac Electric Power Co",0,2022-05-01,1
"4124",20752,"2022/06","Potomac Electric Power Co",0,2022-06-01,1
"4125",20752,"2022/07","Potomac Electric Power Co",0,2022-07-01,1
"4126",20752,"2022/08","Potomac Electric Power Co",0,2022-08-01,1
"4127",20752,"2022/09","Potomac Electric Power Co",0,2022-09-01,1
"4128",20752,"2022/10","Potomac Electric Power Co",0,2022-10-01,1
"4129",20752,"2022/11","Potomac Electric Power Co",0,2022-11-01,1
"4130",20752,"2022/12","Potomac Electric Power Co",0,2022-12-01,1
"4131",20752,"2023/01","Potomac Electric Power Co",0,2023-01-01,1
"4132",20752,"2023/02","Potomac Electric Power Co",0,2023-02-01,1
"4133",20752,"2023/03","Potomac Electric Power Co",0,2023-03-01,1
"4134",20752,"2023/04","Potomac Electric Power Co",0,2023-04-01,1
"4135",20752,"2023/05","Potomac Electric Power Co",0,2023-05-01,1
"4136",20752,"2023/06","Potomac Electric Power Co",0,2023-06-01,1
"4137",20752,"2023/07","Potomac Electric Power Co",0,2023-07-01,1
"4138",20752,"2023/08","Potomac Electric Power Co",0,2023-08-01,1
"4139",20752,"2023/09","Potomac Electric Power Co",0,2023-09-01,1
"4140",20752,"2023/10","Potomac Electric Power Co",0,2023-10-01,1
"4141",20752,"2023/11","Potomac Electric Power Co",0,2023-11-01,1
"4142",20752,"2023/12","Potomac Electric Power Co",0,2023-12-01,1
"4143",20752,"2024/01","Potomac Electric Power Co",0,2024-01-01,1
"4144",20752,"2024/02","Potomac Electric Power Co",0,2024-02-01,1
"4145",20752,"2024/03","Potomac Electric Power Co",0,2024-03-01,1
"4146",20752,"2024/04","Potomac Electric Power Co",0,2024-04-01,1
"4147",20752,"2024/05","Potomac Electric Power Co",0,2024-05-01,1
"4148",20752,"2024/06","Potomac Electric Power Co",0,2024-06-01,1
"4149",20752,"2024/07","Potomac Electric Power Co",0,2024-07-01,1
"4150",20752,"2024/08","Potomac Electric Power Co",0,2024-08-01,1
"4151",20753,"2020/07","Potomac Electric Power Co",0,2020-07-01,1
"4152",20753,"2020/08","Potomac Electric Power Co",0,2020-08-01,1
"4153",20753,"2020/09","Potomac Electric Power Co",0,2020-09-01,1
"4154",20753,"2020/10","Potomac Electric Power Co",0,2020-10-01,1
"4155",20753,"2020/11","Potomac Electric Power Co",0,2020-11-01,1
"4156",20753,"2020/12","Potomac Electric Power Co",0,2020-12-01,1
"4157",20753,"2021/01","Potomac Electric Power Co",0,2021-01-01,1
"4158",20753,"2021/02","Potomac Electric Power Co",0,2021-02-01,1
"4159",20753,"2021/03","Potomac Electric Power Co",0,2021-03-01,1
"4160",20753,"2021/04","Potomac Electric Power Co",0,2021-04-01,1
"4161",20753,"2021/05","Potomac Electric Power Co",0,2021-05-01,1
"4162",20753,"2021/06","Potomac Electric Power Co",0,2021-06-01,1
"4163",20753,"2021/07","Potomac Electric Power Co",0,2021-07-01,1
"4164",20753,"2021/08","Potomac Electric Power Co",0,2021-08-01,1
"4165",20753,"2021/09","Potomac Electric Power Co",0,2021-09-01,1
"4166",20753,"2021/10","Potomac Electric Power Co",0,2021-10-01,1
"4167",20753,"2021/11","Potomac Electric Power Co",0,2021-11-01,1
"4168",20753,"2021/12","Potomac Electric Power Co",0,2021-12-01,1
"4169",20753,"2022/01","Potomac Electric Power Co",0,2022-01-01,1
"4170",20753,"2022/02","Potomac Electric Power Co",0,2022-02-01,1
"4171",20753,"2022/03","Potomac Electric Power Co",0,2022-03-01,1
"4172",20753,"2022/04","Potomac Electric Power Co",0,2022-04-01,1
"4173",20753,"2022/05","Potomac Electric Power Co",0,2022-05-01,1
"4174",20753,"2022/06","Potomac Electric Power Co",0,2022-06-01,1
"4175",20753,"2022/07","Potomac Electric Power Co",0,2022-07-01,1
"4176",20753,"2022/08","Potomac Electric Power Co",1,2022-08-01,1
"4177",20753,"2022/09","Potomac Electric Power Co",1,2022-09-01,1
"4178",20753,"2022/10","Potomac Electric Power Co",0,2022-10-01,1
"4179",20753,"2022/11","Potomac Electric Power Co",0,2022-11-01,1
"4180",20753,"2022/12","Potomac Electric Power Co",0,2022-12-01,1
"4181",20753,"2023/01","Potomac Electric Power Co",0,2023-01-01,1
"4182",20753,"2023/02","Potomac Electric Power Co",0,2023-02-01,1
"4183",20753,"2023/03","Potomac Electric Power Co",0,2023-03-01,1
"4184",20753,"2023/04","Potomac Electric Power Co",0,2023-04-01,1
"4185",20753,"2023/05","Potomac Electric Power Co",0,2023-05-01,1
"4186",20753,"2023/06","Potomac Electric Power Co",0,2023-06-01,1
"4187",20753,"2023/07","Potomac Electric Power Co",0,2023-07-01,1
"4188",20753,"2023/08","Potomac Electric Power Co",0,2023-08-01,1
"4189",20753,"2023/09","Potomac Electric Power Co",0,2023-09-01,1
"4190",20753,"2023/10","Potomac Electric Power Co",0,2023-10-01,1
"4191",20753,"2023/11","Potomac Electric Power Co",0,2023-11-01,1
"4192",20753,"2023/12","Potomac Electric Power Co",0,2023-12-01,1
"4193",20753,"2024/01","Potomac Electric Power Co",0,2024-01-01,1
"4194",20753,"2024/02","Potomac Electric Power Co",0,2024-02-01,1
"4195",20753,"2024/03","Potomac Electric Power Co",0,2024-03-01,1
"4196",20753,"2024/04","Potomac Electric Power Co",0,2024-04-01,1
"4197",20753,"2024/05","Potomac Electric Power Co",0,2024-05-01,1
"4198",20753,"2024/06","Potomac Electric Power Co",0,2024-06-01,1
"4199",20753,"2024/07","Potomac Electric Power Co",0,2024-07-01,1
"4200",20753,"2024/08","Potomac Electric Power Co",0,2024-08-01,1
"4201",20755,"2020/07","Baltimore Gas & Electric Co",26,2020-07-01,0
"4202",20755,"2020/08","Baltimore Gas & Electric Co",23,2020-08-01,0
"4203",20755,"2020/09","Baltimore Gas & Electric Co",24,2020-09-01,0
"4204",20755,"2020/10","Baltimore Gas & Electric Co",23,2020-10-01,0
"4205",20755,"2020/11","Baltimore Gas & Electric Co",25,2020-11-01,0
"4206",20755,"2020/12","Baltimore Gas & Electric Co",25,2020-12-01,0
"4207",20755,"2021/01","Baltimore Gas & Electric Co",25,2021-01-01,1
"4208",20755,"2021/02","Baltimore Gas & Electric Co",27,2021-02-01,1
"4209",20755,"2021/03","Baltimore Gas & Electric Co",28,2021-03-01,1
"4210",20755,"2021/04","Baltimore Gas & Electric Co",27,2021-04-01,1
